timestamp,temperature,humidity,pressure,wind_speed,solar_radiation,energy_consumption,cpu_usage,memory_usage,network_traffic
2023-02-04 07:00:00,30.02,88.9,1017.92,15.84,1064.5,165.71,71.09,84.83,6951.36
2023-02-04 08:00:00,32.28,64.47,994.14,19.83,1124.98,149.77,17.65,74.12,5551.05
2023-02-04 09:00:00,30.27,61.91,1014.4,4.33,739.69,130.42,20.93,38.55,5519.26
2023-02-04 10:00:00,28.47,78.77,993.87,4.86,464.68,69.53,51.5,33.78,4370.32
2023-02-04 11:00:00,27.56,68.55,1015.75,17.41,229.28,199.79,66.08,61.71,8793.68
2023-02-04 12:00:00,25.93,38.49,1018.67,5.44,131.76,70.86,21.74,30.32,4384.69
2023-02-04 13:00:00,22.29,57.18,1024.83,18.13,0.0,108.91,73.42,30.31,2588.6
2023-02-04 14:00:00,25.74,47.62,1029.97,23.35,0.0,166.68,90.02,55.2,4820.47
2023-02-04 15:00:00,17.83,66.66,1001.1,11.64,0.0,154.49,47.64,40.29,2803.58
2023-02-04 16:00:00,23.88,34.68,1003.77,14.66,0.0,150.16,12.86,64.94,1906.81
2023-02-04 17:00:00,18.8,50.99,997.06,6.17,0.0,69.23,35.41,37.46,5422.28
2023-02-04 18:00:00,22.31,43.92,1019.07,2.97,0.0,192.58,41.37,79.74,7559.58
2023-02-04 19:00:00,20.33,69.13,1014.15,12.07,0.0,188.31,32.43,28.86,5483.06
2023-02-04 20:00:00,20.53,37.25,1002.89,11.26,0.0,186.74,46.0,42.51,7160.8
2023-02-04 21:00:00,25.34,36.21,1007.15,4.33,0.0,53.94,26.59,74.13,4491.08
2023-02-04 22:00:00,25.59,37.49,1014.51,7.13,0.0,188.9,24.03,53.67,5886.21
2023-02-04 23:00:00,26.36,37.76,994.69,4.3,0.0,127.83,74.3,83.57,2452.94
2023-02-05 00:00:00,26.47,49.36,1007.0,3.34,0.0,57.7,93.42,75.6,5136.28
2023-02-05 01:00:00,25.16,31.28,1008.96,12.56,291.25,50.65,52.63,78.35,1793.36
2023-02-05 02:00:00,25.82,32.16,1023.09,8.91,618.77,143.92,10.33,65.72,5974.48
2023-02-05 03:00:00,28.29,76.04,997.82,8.64,727.22,88.88,58.02,33.75,7324.58
2023-02-05 04:00:00,30.59,59.39,1021.14,3.27,840.13,176.88,59.32,30.89,960.44
2023-02-05 05:00:00,31.7,30.93,1016.9,4.2,918.44,121.88,57.72,71.87,8455.0
2023-02-05 06:00:00,32.45,80.25,1012.89,19.74,865.4,174.24,86.52,36.1,7909.36
2023-02-05 07:00:00,30.79,71.48,1019.57,6.27,1159.82,81.75,46.65,22.21,1864.27
2023-02-05 08:00:00,28.04,40.24,991.97,0.11,798.25,147.32,50.26,22.09,2406.47
2023-02-05 09:00:00,30.28,76.33,994.16,2.65,725.06,102.07,86.18,55.24,1569.37
2023-02-05 10:00:00,28.93,52.87,1010.25,22.27,548.92,134.31,59.77,73.42,1700.34
2023-02-05 11:00:00,28.3,70.48,1011.65,2.93,369.79,103.72,76.36,29.12,8615.13
2023-02-05 12:00:00,26.56,55.0,1005.33,1.14,0.0,194.56,59.59,66.71,9670.37
2023-02-05 13:00:00,25.79,47.39,1001.23,2.74,0.0,166.89,19.35,84.51,8990.81
2023-02-05 14:00:00,22.98,44.08,1001.83,23.03,0.0,158.1,31.09,28.18,3504.75
2023-02-05 15:00:00,24.43,70.39,1016.52,0.53,0.0,65.85,36.87,57.43,5110.78
2023-02-05 16:00:00,17.09,61.27,998.15,19.0,0.0,154.8,93.79,80.53,6908.35
2023-02-05 17:00:00,19.87,62.46,1016.41,15.72,0.0,61.16,36.54,81.07,6605.94
2023-02-05 18:00:00,21.44,41.05,1022.91,20.55,0.0,153.48,86.27,63.76,9238.91
2023-02-05 19:00:00,22.37,65.7,1025.89,20.08,0.0,62.26,59.43,48.56,8708.43
2023-02-05 20:00:00,22.48,59.8,991.78,24.62,0.0,140.03,17.09,61.87,7471.25
2023-02-05 21:00:00,23.73,32.83,1004.66,5.47,0.0,172.22,86.73,60.56,1232.61
2023-02-05 22:00:00,21.43,86.01,997.18,6.64,0.0,193.65,74.03,25.63,3273.29
2023-02-05 23:00:00,23.44,87.74,1027.24,16.14,0.0,115.08,31.05,80.41,9835.91
2023-02-06 00:00:00,26.54,68.94,1016.67,13.55,183.82,58.47,19.34,42.29,1543.18
2023-02-06 01:00:00,26.66,84.09,994.64,21.1,223.89,154.52,74.59,60.34,3446.25
2023-02-06 02:00:00,28.28,45.41,1018.38,2.87,469.68,72.19,70.35,41.14,5848.52
2023-02-06 03:00:00,30.96,37.06,998.21,9.85,545.48,108.5,35.97,27.8,2307.98
2023-02-06 04:00:00,28.05,43.08,1008.02,6.6,759.25,198.68,73.28,65.5,5711.53
2023-02-06 05:00:00,32.57,33.49,994.68,2.69,1136.99,184.56,31.08,30.7,2809.66
2023-02-06 06:00:00,30.63,46.28,996.36,8.68,983.12,89.83,88.17,73.5,3210.96
2023-02-06 07:00:00,30.82,69.96,1014.31,16.41,1082.11,68.08,59.24,52.54,6672.83
2023-02-06 08:00:00,28.33,81.52,992.6,11.25,889.86,66.92,34.22,35.5,5833.19
2023-02-06 09:00:00,31.35,84.18,991.63,16.04,757.22,82.03,41.21,66.39,5385.0
2023-02-06 10:00:00,28.75,65.67,991.14,24.88,600.1,142.55,14.2,23.03,8796.5
2023-02-06 11:00:00,21.76,32.01,990.23,14.66,326.61,110.11,55.98,59.19,7045.04
2023-02-06 12:00:00,24.57,41.29,1028.86,22.38,0.0,62.86,50.0,82.36,1767.6
2023-02-06 13:00:00,25.61,77.95,1001.52,19.06,0.0,175.4,30.2,23.13,3535.15
2023-02-06 14:00:00,23.11,50.21,1022.75,14.17,0.0,148.32,46.6,21.34,1241.77
2023-02-06 15:00:00,25.58,52.53,994.41,14.38,0.0,116.24,41.95,26.37,8064.59
2023-02-06 16:00:00,24.85,89.57,1014.21,20.74,0.0,53.82,42.51,33.98,5038.02
2023-02-06 17:00:00,21.23,64.75,1004.15,8.93,0.0,129.95,60.49,25.53,3706.77
2023-02-06 18:00:00,20.42,80.53,1007.38,18.32,0.0,99.84,85.17,82.7,2632.05
2023-02-06 19:00:00,25.43,57.73,1010.4,19.83,0.0,165.34,44.88,55.64,7347.59
2023-02-06 20:00:00,21.84,30.43,1015.11,19.93,0.0,161.22,84.22,84.56,7079.9
2023-02-06 21:00:00,22.48,70.3,997.03,2.02,0.0,119.65,63.4,34.17,4956.24
2023-02-06 22:00:00,22.19,76.59,994.83,18.46,0.0,69.29,92.01,31.23,3420.63
2023-02-06 23:00:00,23.16,61.87,994.56,16.17,0.0,157.51,62.87,27.56,7403.48
2023-02-07 00:00:00,24.72,57.8,993.94,9.07,0.0,64.31,12.51,84.84,8610.63
2023-02-07 01:00:00,26.39,48.66,1000.53,11.71,189.58,167.48,77.7,21.26,2614.21
2023-02-07 02:00:00,25.65,69.51,995.56,24.47,491.69,141.24,84.94,40.51,1015.39
2023-02-07 03:00:00,26.49,50.32,1001.93,8.75,783.11,95.2,93.7,56.93,9784.38
2023-02-07 04:00:00,30.47,51.17,1013.8,1.59,720.27,136.05,86.67,21.16,8466.08
2023-02-07 05:00:00,30.19,89.18,1016.37,6.62,890.71,153.91,59.93,21.4,3104.86
2023-02-07 06:00:00,31.62,68.69,1002.45,14.29,1134.05,75.49,73.2,44.32,8299.73
2023-02-07 07:00:00,27.07,55.26,999.85,22.58,977.43,142.25,79.42,81.81,7429.81
2023-02-07 08:00:00,30.0,77.65,1029.05,19.84,933.16,150.95,48.89,46.24,7456.05
2023-02-07 09:00:00,29.96,59.16,1018.06,21.17,631.91,146.64,25.45,82.88,2482.04
2023-02-07 10:00:00,27.87,80.27,1020.65,12.02,420.4,139.06,10.77,79.87,3536.95
2023-02-07 11:00:00,29.46,63.44,994.1,3.27,260.95,105.32,14.96,50.73,5551.56
2023-02-07 12:00:00,29.82,56.13,1003.09,16.89,0.0,143.59,72.47,23.17,1119.02
2023-02-07 13:00:00,23.31,38.34,995.85,2.99,0.0,166.46,45.29,33.41,9087.22
2023-02-07 14:00:00,19.92,68.77,1004.33,22.59,0.0,50.18,49.19,60.9,4529.62
2023-02-07 15:00:00,23.03,81.55,1003.73,12.62,0.0,175.68,27.34,71.54,4402.57
2023-02-07 16:00:00,18.55,41.39,1016.23,6.5,0.0,70.48,48.45,74.94,153.87
2023-02-07 17:00:00,20.25,70.29,1029.5,21.04,0.0,69.2,27.19,70.35,1412.91
2023-02-07 18:00:00,24.28,67.67,992.3,4.15,0.0,179.34,68.15,22.8,8317.07
2023-02-07 19:00:00,20.69,82.16,1005.96,18.36,0.0,52.56,48.52,55.4,7733.18
2023-02-07 20:00:00,17.43,73.1,1004.89,5.81,0.0,164.03,38.91,39.18,5120.17
2023-02-07 21:00:00,22.11,49.42,1006.59,23.77,0.0,190.76,57.22,49.95,2013.93
2023-02-07 22:00:00,23.31,36.39,1010.36,13.57,0.0,189.99,30.13,44.62,5670.85
2023-02-07 23:00:00,24.34,36.65,996.0,17.59,0.0,190.19,45.27,43.65,5257.07
2023-02-08 00:00:00,26.42,75.1,1005.13,4.85,44.19,141.73,71.09,33.49,1412.48
2023-02-08 01:00:00,25.2,35.76,1020.33,13.8,399.91,167.22,13.94,20.2,5167.78
2023-02-08 02:00:00,28.4,82.16,993.35,17.52,501.88,184.69,80.44,41.85,2702.29
2023-02-08 03:00:00,31.05,78.75,1016.93,22.44,730.43,192.19,74.04,26.53,1128.04
2023-02-08 04:00:00,32.34,62.77,1028.51,17.31,894.74,93.55,82.66,25.07,5792.93
2023-02-08 05:00:00,29.72,34.34,1026.06,6.65,1002.08,154.6,39.06,43.77,4787.15
2023-02-08 06:00:00,28.83,56.22,1005.53,14.55,1010.86,156.7,22.8,33.11,4568.02
2023-02-08 07:00:00,30.89,36.2,1009.42,18.74,945.11,56.48,35.93,43.84,9718.22
2023-02-08 08:00:00,30.2,71.52,994.89,24.49,677.84,116.65,42.35,83.67,8120.83
2023-02-08 09:00:00,28.57,73.27,996.91,24.86,716.39,57.1,21.09,39.02,1864.81
2023-02-08 10:00:00,28.96,43.86,1028.39,2.29,397.23,198.7,36.44,84.22,6654.48
2023-02-08 11:00:00,29.97,41.56,1021.98,23.9,172.2,103.34,17.18,58.96,6240.04
2023-02-08 12:00:00,28.09,67.61,996.39,1.64,42.72,60.31,21.35,84.26,1700.75
2023-02-08 13:00:00,23.57,75.12,990.35,19.84,0.0,142.33,67.94,33.8,649.92
2023-02-08 14:00:00,21.28,78.71,1007.16,6.42,0.0,57.12,90.85,65.4,1254.44
2023-02-08 15:00:00,24.64,76.39,1009.95,18.99,0.0,154.01,94.9,24.89,870.15
2023-02-08 16:00:00,24.63,66.75,994.59,23.89,0.0,164.9,43.35,23.12,3382.29
2023-02-08 17:00:00,21.93,68.9,991.87,14.64,0.0,174.21,86.37,54.76,4064.99
2023-02-08 18:00:00,20.92,50.78,990.83,13.71,0.0,139.58,27.9,64.57,1897.66
2023-02-08 19:00:00,22.95,57.56,1018.24,13.23,0.0,173.9,87.0,67.96,180.79
2023-02-08 20:00:00,24.48,50.43,998.58,7.69,0.0,129.32,56.27,80.37,4967.99
2023-02-08 21:00:00,24.73,89.84,1013.94,18.13,0.0,115.36,49.33,71.63,3213.12
2023-02-08 22:00:00,21.53,42.8,1004.1,14.9,0.0,74.63,58.18,36.66,2436.73
2023-02-08 23:00:00,22.71,34.38,1024.94,19.28,0.0,101.37,30.1,49.48,5861.46
2023-02-09 00:00:00,25.6,70.83,1024.85,1.65,77.97,61.43,12.9,53.1,6822.5
2023-02-09 01:00:00,30.14,57.93,1017.23,3.01,398.39,73.72,23.89,61.79,2739.02
2023-02-09 02:00:00,27.61,46.26,1012.92,7.24,479.08,118.11,78.37,71.77,5405.09
2023-02-09 03:00:00,26.41,61.52,1021.41,9.88,626.52,142.89,84.12,40.18,9709.34
2023-02-09 04:00:00,32.5,34.82,1000.5,2.95,1027.58,105.2,21.94,68.29,1021.2
2023-02-09 05:00:00,28.61,37.95,1018.72,11.99,906.68,82.91,77.09,25.55,2419.64
2023-02-09 06:00:00,31.2,62.1,1007.63,19.64,1028.02,149.47,19.8,69.8,2194.46
2023-02-09 07:00:00,29.47,66.06,1002.9,9.17,1008.33,188.57,64.19,29.57,3417.08
2023-02-09 08:00:00,29.65,64.27,994.47,5.2,864.58,75.92,91.93,73.57,7960.33
2023-02-09 09:00:00,30.9,56.48,1024.43,5.44,707.75,191.57,91.82,49.96,361.26
2023-02-09 10:00:00,27.9,81.18,1014.47,5.35,489.04,110.05,43.59,23.31,4840.88
2023-02-09 11:00:00,27.4,88.11,1027.91,14.08,221.82,172.51,17.41,62.85,6441.6
2023-02-09 12:00:00,25.77,87.11,1011.96,3.96,159.86,190.23,57.98,25.45,8421.53
2023-02-09 13:00:00,26.12,42.65,1026.73,8.01,0.0,116.36,62.9,39.72,6421.77
2023-02-09 14:00:00,25.19,49.31,990.44,0.92,0.0,126.42,39.39,64.5,2724.71
2023-02-09 15:00:00,25.12,37.99,1028.77,8.34,0.0,165.43,63.94,30.47,4747.84
2023-02-09 16:00:00,21.77,86.3,1020.14,23.15,0.0,151.24,84.42,31.51,2377.43
2023-02-09 17:00:00,18.34,60.32,994.93,22.52,0.0,90.37,40.82,76.45,9864.96
2023-02-09 18:00:00,18.93,35.0,1023.84,6.71,0.0,140.38,39.15,62.26,789.93
2023-02-09 19:00:00,24.96,45.58,1019.98,6.1,0.0,89.24,37.57,41.69,132.7
2023-02-09 20:00:00,23.28,37.51,995.69,1.83,0.0,142.56,68.37,53.88,9605.45
2023-02-09 21:00:00,19.2,47.82,994.01,1.97,0.0,195.79,91.57,76.94,2525.96
2023-02-09 22:00:00,22.27,63.22,1010.82,17.81,0.0,53.57,58.1,29.88,9231.57
2023-02-09 23:00:00,24.72,39.09,991.58,17.94,0.0,188.41,84.54,72.61,4324.56
2023-02-10 00:00:00,22.4,84.94,1013.68,1.14,74.79,169.81,79.48,46.25,5351.93
2023-02-10 01:00:00,25.51,71.8,996.36,4.12,282.74,156.12,48.11,23.92,9309.73
2023-02-10 02:00:00,33.01,69.97,1013.93,24.71,408.06,122.13,28.82,64.9,3006.99
2023-02-10 03:00:00,24.85,69.52,997.41,16.64,678.51,139.65,60.25,67.5,1497.09
2023-02-10 04:00:00,32.91,43.04,1003.3,4.72,1061.86,67.72,38.74,36.41,9959.14
2023-02-10 05:00:00,28.75,55.9,1000.34,10.74,1015.6,83.4,15.23,50.91,3349.78
2023-02-10 06:00:00,30.46,56.08,1001.62,5.26,989.41,62.95,53.78,31.93,833.01
2023-02-10 07:00:00,36.51,73.63,1026.39,8.26,815.63,193.3,69.32,31.74,8908.42
2023-02-10 08:00:00,31.24,50.82,1002.81,5.68,912.79,65.12,78.89,80.91,7398.72
2023-02-10 09:00:00,32.11,84.38,1021.14,13.79,716.91,98.66,80.23,40.62,1625.89
2023-02-10 10:00:00,29.53,79.43,1013.83,19.96,460.84,52.06,92.19,73.07,7299.95
2023-02-10 11:00:00,28.25,33.23,996.36,24.63,224.5,125.43,76.45,57.48,9612.44
2023-02-10 12:00:00,27.66,64.8,1021.73,20.66,0.0,145.14,57.52,66.22,4122.49
2023-02-10 13:00:00,25.89,53.29,1013.14,0.36,0.0,54.67,63.76,42.13,7711.03
2023-02-10 14:00:00,26.18,83.24,997.2,8.61,0.0,193.26,72.41,22.08,1829.35
2023-02-10 15:00:00,19.36,42.68,1029.83,2.58,0.0,88.19,90.45,26.21,8306.76
2023-02-10 16:00:00,20.3,85.97,999.34,11.13,0.0,119.08,23.76,79.29,7083.95
2023-02-10 17:00:00,20.43,83.77,991.8,24.48,0.0,182.98,64.17,42.72,1913.73
2023-02-10 18:00:00,17.18,67.23,1022.16,0.12,0.0,191.68,58.46,84.72,6060.81
2023-02-10 19:00:00,23.74,56.57,1019.37,12.81,0.0,62.5,89.14,53.01,5898.41
2023-02-10 20:00:00,22.02,86.3,1020.89,0.62,0.0,103.82,32.55,77.33,3029.54
2023-02-10 21:00:00,23.98,75.43,1010.91,15.82,0.0,96.25,75.26,52.46,1134.1
2023-02-10 22:00:00,25.09,30.38,1010.49,18.93,0.0,167.57,49.35,72.96,7618.04
2023-02-10 23:00:00,24.79,80.83,993.1,17.45,0.0,110.09,60.05,30.44,5956.19
2023-02-11 00:00:00,26.1,86.1,997.98,15.8,113.38,137.35,63.43,45.87,5282.64
2023-02-11 01:00:00,28.97,70.46,1002.33,11.94,0.0,110.57,30.03,20.75,6268.56
2023-02-11 02:00:00,30.31,88.66,1013.27,11.77,519.47,146.17,18.51,26.66,3213.0
2023-02-11 03:00:00,30.0,89.65,1013.06,19.18,668.25,183.52,35.67,50.37,9451.51
2023-02-11 04:00:00,33.09,52.8,1022.86,11.42,960.78,65.37,38.57,70.61,2871.25
2023-02-11 05:00:00,29.8,54.49,1005.0,24.07,1006.63,133.37,80.32,33.39,4488.44
2023-02-11 06:00:00,29.58,52.67,999.46,1.7,862.04,197.49,19.65,82.23,8070.67
2023-02-11 07:00:00,30.1,52.14,1022.43,24.76,1052.17,70.74,16.02,52.12,4359.75
2023-02-11 08:00:00,32.77,59.64,1009.63,4.1,917.33,111.02,31.08,67.59,2119.8
2023-02-11 09:00:00,31.52,49.48,990.4,21.3,758.72,54.06,65.93,72.25,5611.07
2023-02-11 10:00:00,27.76,42.19,994.69,6.7,543.19,150.04,15.75,24.98,939.9
2023-02-11 11:00:00,29.44,74.49,991.82,2.04,334.25,118.0,35.97,36.78,5644.97
2023-02-11 12:00:00,28.93,89.71,1017.46,14.22,70.83,64.47,59.98,72.73,8872.57
2023-02-11 13:00:00,25.97,41.33,1010.03,4.65,0.0,60.16,31.89,72.24,5436.34
2023-02-11 14:00:00,24.01,45.76,1021.19,18.74,0.0,126.34,12.13,52.37,5888.18
2023-02-11 15:00:00,22.71,57.68,1015.75,9.08,0.0,90.38,26.41,65.1,1719.48
2023-02-11 16:00:00,20.89,46.47,1017.07,16.97,0.0,59.11,24.64,60.59,1169.9
2023-02-11 17:00:00,20.16,49.1,1021.72,7.31,0.0,110.85,61.56,28.55,8633.94
2023-02-11 18:00:00,17.8,59.03,1017.96,14.29,0.0,72.37,76.61,70.3,7037.82
2023-02-11 19:00:00,21.76,73.21,1010.93,10.94,0.0,53.82,84.75,81.23,2484.22
2023-02-11 20:00:00,23.58,79.67,1002.1,18.32,0.0,102.56,59.48,81.49,8753.9
2023-02-11 21:00:00,19.85,32.81,996.9,22.34,0.0,53.05,27.1,53.38,9973.38
2023-02-11 22:00:00,22.57,53.36,1024.28,12.54,0.0,193.46,57.36,38.1,9340.32
2023-02-11 23:00:00,26.98,39.22,1010.7,10.5,0.0,69.78,42.18,83.02,7204.25
2023-02-12 00:00:00,26.09,46.56,1025.87,2.72,0.0,181.31,84.94,72.5,4632.18
2023-02-12 01:00:00,29.19,33.31,1001.45,8.16,134.89,101.93,86.13,61.14,1750.71
2023-02-12 02:00:00,29.25,83.64,990.72,18.99,527.74,53.16,55.89,71.97,1378.76
2023-02-12 03:00:00,32.89,71.01,995.86,23.95,576.22,52.44,67.96,31.2,4778.62
2023-02-12 04:00:00,24.93,30.51,1015.51,18.27,884.41,132.84,63.2,47.43,6352.12
2023-02-12 05:00:00,35.07,42.15,1014.38,3.73,1089.82,192.89,20.28,53.41,1124.59
2023-02-12 06:00:00,32.07,67.41,998.19,23.78,950.84,172.94,79.64,70.28,9060.65
2023-02-12 07:00:00,33.1,73.01,995.98,4.16,868.57,71.55,35.92,28.98,806.9
2023-02-12 08:00:00,31.94,76.16,1005.68,1.45,916.57,82.14,54.63,61.88,906.64
2023-02-12 09:00:00,32.32,75.45,1013.36,14.87,983.07,131.29,66.9,84.4,1724.41
2023-02-12 10:00:00,29.95,71.15,997.66,4.41,449.1,190.92,35.59,69.03,9866.27
2023-02-12 11:00:00,27.92,37.17,1013.35,11.12,81.91,56.81,70.11,69.8,4060.21
2023-02-12 12:00:00,25.29,38.8,1026.63,2.77,0.0,146.48,47.92,68.93,3248.27
2023-02-12 13:00:00,24.34,86.7,1024.22,2.02,0.0,88.99,66.27,73.65,2647.82
2023-02-12 14:00:00,22.55,37.87,1009.12,17.86,0.0,180.99,94.2,79.03,9192.03
2023-02-12 15:00:00,23.16,68.22,1029.64,20.05,0.0,165.84,24.05,31.38,3498.04
2023-02-12 16:00:00,21.72,70.97,1008.1,0.8,0.0,123.74,53.78,72.38,6512.74
2023-02-12 17:00:00,23.53,61.48,1021.33,10.95,0.0,90.32,28.9,67.72,7542.43
2023-02-12 18:00:00,20.4,83.31,1029.6,10.0,0.0,50.66,65.09,55.8,119.49
2023-02-12 19:00:00,19.2,87.05,1009.5,23.87,0.0,162.0,42.46,69.43,9547.56
2023-02-12 20:00:00,21.44,51.34,1010.75,22.62,0.0,193.25,71.81,79.26,3240.08
2023-02-12 21:00:00,23.72,80.43,999.05,8.31,0.0,83.36,28.01,69.78,5939.26
2023-02-12 22:00:00,25.94,32.24,999.87,18.08,0.0,198.81,60.33,82.45,7835.15
2023-02-12 23:00:00,26.23,33.36,1007.47,18.29,0.0,151.86,48.97,69.53,9524.25
2023-02-13 00:00:00,27.28,40.13,1027.56,22.15,0.0,67.97,73.17,78.6,4668.03
2023-02-13 01:00:00,23.17,67.92,996.19,13.52,245.39,181.89,77.79,42.96,1682.97
2023-02-13 02:00:00,32.1,69.42,1020.17,8.19,592.62,67.38,48.24,35.95,9737.88
2023-02-13 03:00:00,32.23,39.07,993.15,21.28,830.72,154.0,90.12,24.14,4517.46
2023-02-13 04:00:00,31.27,68.28,1003.32,9.79,885.76,118.94,35.01,36.11,1207.62
2023-02-13 05:00:00,30.37,83.4,1008.13,7.59,934.32,94.56,68.79,71.32,7922.9
2023-02-13 06:00:00,33.01,63.82,991.7,17.73,1120.39,192.38,69.58,51.73,4967.47
2023-02-13 07:00:00,31.33,83.77,1019.54,12.88,920.91,85.26,78.86,83.51,9843.08
2023-02-13 08:00:00,31.12,64.54,995.42,16.86,926.15,159.57,93.15,20.63,2222.59
2023-02-13 09:00:00,27.44,48.16,1025.93,12.0,477.49,196.04,76.25,65.95,7921.08
2023-02-13 10:00:00,28.2,31.1,1022.36,15.43,377.93,79.12,76.07,34.94,9437.63
2023-02-13 11:00:00,27.08,86.16,997.61,9.23,244.04,80.87,80.29,36.2,7383.0
2023-02-13 12:00:00,25.9,36.56,1027.27,14.28,145.25,169.4,12.45,70.37,5553.22
2023-02-13 13:00:00,26.17,60.89,1024.33,22.71,0.0,131.82,75.55,55.17,7047.51
2023-02-13 14:00:00,25.56,63.91,1029.56,11.56,0.0,70.72,25.08,57.91,8760.11
2023-02-13 15:00:00,25.37,58.86,991.56,14.76,0.0,186.08,30.0,72.09,6661.87
2023-02-13 16:00:00,23.84,80.63,1005.84,21.86,0.0,64.12,13.31,31.6,2836.69
2023-02-13 17:00:00,18.9,55.73,1008.4,10.37,0.0,79.48,13.43,34.47,729.48
2023-02-13 18:00:00,22.59,53.25,992.7,14.29,0.0,88.62,43.4,22.54,6525.42
2023-02-13 19:00:00,20.28,71.91,1027.96,18.74,0.0,177.01,79.64,37.72,2813.43
2023-02-13 20:00:00,20.14,33.86,1011.83,2.05,0.0,65.87,32.33,30.82,7804.19
2023-02-13 21:00:00,21.52,40.52,1003.37,11.48,0.0,52.21,18.71,52.77,559.99
2023-02-13 22:00:00,23.7,59.66,1003.5,7.54,0.0,178.14,11.4,30.49,7344.13
2023-02-13 23:00:00,24.48,85.65,1026.98,4.49,0.0,153.69,80.67,30.29,6903.74
2023-02-14 00:00:00,26.95,80.56,996.72,19.46,0.0,159.45,89.31,63.34,2489.69
2023-02-14 01:00:00,29.65,81.92,1018.04,5.54,207.5,60.17,42.82,82.28,2415.19
2023-02-14 02:00:00,28.92,39.52,1008.48,18.93,400.57,169.19,47.33,50.23,4714.97
2023-02-14 03:00:00,25.3,69.21,1010.36,6.88,688.0,53.98,26.04,80.12,9531.17
2023-02-14 04:00:00,36.05,85.11,1003.25,22.66,944.49,92.97,74.56,23.96,3871.75
2023-02-14 05:00:00,31.69,62.29,1000.38,16.17,939.64,193.17,76.41,58.71,4948.45
2023-02-14 06:00:00,31.95,55.63,1001.61,24.43,1054.71,168.3,62.21,56.72,7656.49
2023-02-14 07:00:00,29.37,58.82,997.72,19.21,1077.36,98.85,74.27,58.81,9149.36
2023-02-14 08:00:00,32.67,89.37,1026.4,2.13,937.84,51.93,12.72,75.23,4761.8
2023-02-14 09:00:00,31.33,44.19,1025.09,24.8,709.07,127.76,93.33,67.61,2113.27
2023-02-14 10:00:00,30.77,68.36,992.83,13.5,559.18,151.83,14.05,79.25,1941.1
2023-02-14 11:00:00,27.51,33.39,1010.61,15.61,201.46,84.63,67.29,30.46,9730.72
2023-02-14 12:00:00,27.14,45.49,1001.64,9.23,154.9,148.97,39.75,82.93,7710.37
2023-02-14 13:00:00,23.17,84.73,1027.89,11.09,0.0,187.05,70.27,74.37,2972.65
2023-02-14 14:00:00,24.77,77.82,1022.66,18.22,0.0,118.96,79.33,49.61,334.92
2023-02-14 15:00:00,23.76,85.52,1012.32,11.23,0.0,165.61,73.38,28.17,156.84
2023-02-14 16:00:00,22.18,76.31,994.82,11.81,0.0,141.39,55.21,30.74,4581.17
2023-02-14 17:00:00,18.93,35.12,1012.43,7.93,0.0,158.08,82.83,74.58,2122.62
2023-02-14 18:00:00,21.76,31.78,1009.69,21.49,0.0,124.06,12.47,24.55,5053.0
2023-02-14 19:00:00,21.79,34.6,1027.86,23.56,0.0,184.74,28.47,71.87,9643.33
2023-02-14 20:00:00,22.69,77.27,994.47,10.86,0.0,61.24,24.7,78.72,1796.48
2023-02-14 21:00:00,20.92,72.56,1020.24,18.4,0.0,141.18,26.32,47.25,7990.19
2023-02-14 22:00:00,23.73,76.37,1024.61,7.27,0.0,123.09,25.58,55.17,8845.21
2023-02-14 23:00:00,28.26,60.0,991.12,22.36,0.0,180.05,40.16,65.31,677.86
2023-02-15 00:00:00,24.77,45.92,997.45,14.06,24.65,60.44,23.31,69.52,1265.25
2023-02-15 01:00:00,29.29,47.5,1026.57,9.93,372.83,112.84,87.49,62.96,5179.41
2023-02-15 02:00:00,32.67,31.56,1028.86,12.25,398.49,139.51,32.65,59.98,2238.89
2023-02-15 03:00:00,28.92,89.52,1004.01,5.33,581.35,112.38,85.69,54.78,8044.02
2023-02-15 04:00:00,30.88,61.83,1002.12,16.33,912.66,156.95,72.58,52.15,6185.54
2023-02-15 05:00:00,33.82,89.95,993.99,7.26,958.33,98.95,63.01,20.19,7245.17
2023-02-15 06:00:00,31.39,46.31,1014.86,10.66,1015.18,87.46,53.59,25.93,5742.79
2023-02-15 07:00:00,30.19,32.35,1027.45,13.49,1174.88,163.07,39.49,72.42,5861.43
2023-02-15 08:00:00,28.15,42.85,1000.09,23.39,884.5,64.88,81.03,43.63,1828.48
2023-02-15 09:00:00,34.62,57.17,1022.56,15.21,707.79,121.08,21.83,82.75,3462.81
2023-02-15 10:00:00,29.17,77.12,1016.34,8.02,464.26,69.31,24.85,60.1,8954.65
2023-02-15 11:00:00,27.98,78.71,1016.48,22.15,396.1,77.7,50.37,44.23,8814.48
2023-02-15 12:00:00,22.63,70.65,1012.8,9.14,153.34,97.23,11.01,64.26,4584.04
2023-02-15 13:00:00,22.92,49.03,995.3,6.28,0.0,114.19,92.18,29.65,6225.47
2023-02-15 14:00:00,23.71,56.5,1009.4,4.78,0.0,51.64,47.72,78.11,4130.42
2023-02-15 15:00:00,20.34,62.61,1006.03,4.53,0.0,163.22,62.83,39.43,6127.94
2023-02-15 16:00:00,26.79,64.7,1024.27,0.96,0.0,81.29,71.22,31.04,9632.17
